attempt_uid,run_id,crate,model,node_id,attempt,difficulty_bucket,rug_retry_available_total,rug_retry_success,first_successful_retry_attempt,retry_attempts_checked,retry_status_sequence,error_codes,missing_detailed_log,missing_node,attempt_index_mismatch
humantime_claude-3-5-haiku-20241022_20251109_133407::date::Rfc3339Timestamp::get_ref::9,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::Rfc3339Timestamp::get_ref,9,single_error,3,False,,"[10, 11, 12]","[{""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::date::Rfc3339Timestamp::get_ref::10,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::Rfc3339Timestamp::get_ref,10,single_error,2,False,,"[11, 12]","[{""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0599,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::date::Rfc3339Timestamp::get_ref::11,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::Rfc3339Timestamp::get_ref,11,single_error,1,False,,[12],"[{""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0599,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::date::Rfc3339Timestamp::get_ref::12,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::Rfc3339Timestamp::get_ref,12,single_error,0,False,,[],[],E0599,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::date::two_digits::two_digits_inner::1,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::two_digits::two_digits_inner,1,single_error,5,False,,"[2, 3, 4, 5, 6]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::date::two_digits::two_digits_inner::2,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::two_digits::two_digits_inner,2,single_error,4,False,,"[3, 4, 5, 6]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::date::two_digits::two_digits_inner::3,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::two_digits::two_digits_inner,3,single_error,3,False,,"[4, 5, 6]","[{""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::date::two_digits::two_digits_inner::4,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::two_digits::two_digits_inner,4,single_error,2,False,,"[5, 6]","[{""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::date::two_digits::two_digits_inner::5,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::two_digits::two_digits_inner,5,single_error,1,False,,[6],"[{""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::date::two_digits::two_digits_inner::6,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,date::two_digits::two_digits_inner,6,single_error,0,False,,[],[],E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::FormattedDuration::get_ref::1,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::FormattedDuration::get_ref,1,single_error,3,True,4,"[2, 3, 4]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::FormattedDuration::get_ref::2,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::FormattedDuration::get_ref,2,single_error,2,True,4,"[3, 4]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::FormattedDuration::get_ref::3,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::FormattedDuration::get_ref,3,single_error,1,True,4,[4],"[{""attempt"": 4, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::1,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,1,single_error,11,False,,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 7, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::2,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,2,single_error,10,False,,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 7, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::3,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,3,single_error,9,False,,"[4, 5, 6, 7, 8, 9, 10, 11, 12]","[{""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 7, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::4,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,4,single_error,8,False,,"[5, 6, 7, 8, 9, 10, 11, 12]","[{""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 7, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::5,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,5,single_error,7,False,,"[6, 7, 8, 9, 10, 11, 12]","[{""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 7, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::6,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,6,single_error,6,False,,"[7, 8, 9, 10, 11, 12]","[{""attempt"": 7, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::7,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,7,single_error,5,False,,"[8, 9, 10, 11, 12]","[{""attempt"": 8, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::8,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,8,single_error,4,False,,"[9, 10, 11, 12]","[{""attempt"": 9, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::9,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,9,single_error,3,False,,"[10, 11, 12]","[{""attempt"": 10, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0432,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::10,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,10,single_error,2,False,,"[11, 12]","[{""attempt"": 11, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::11,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,11,single_error,1,False,,[12],"[{""attempt"": 12, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0599,False,False,False
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::12,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,12,single_error,0,False,,[],[],E0433,False,False,False
