attempt_uid,run_id,crate,model,node_id,attempt,func_key,resolution_path,rule_resolved,final_resolved,error_codes,difficulty_bucket,batch_id,strict_success,normalized_success,normalized_status,frozen_status
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::10,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,10,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0073,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::11,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,11,,full,False,True,E0599,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0074,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::off::12,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::off,12,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0075,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::1,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,1,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0076,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::2,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,2,,full,False,True,E0560,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0077,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::3,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,3,,full,False,True,E0063,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0078,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::4,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,4,,full,False,True,E0063,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0079,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::5,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,5,,full,False,True,E0063,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0080,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::6,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,6,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0081,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::7,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,7,,unresolved,False,False,E0599,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0082,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::8,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,8,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0083,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::9,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,9,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0084,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::10,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,10,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0085,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::11,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,11,,unresolved,False,False,"E0433,E0599",multi_supported_only,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0086,False,False,normalized_unresolved,frozen_unresolved
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse::12,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse,12,,full,False,True,E0560,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0087,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::1,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,1,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0088,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::2,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,2,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0089,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::3,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,3,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0090,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::4,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,4,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0091,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::5,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,5,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0092,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::6,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,6,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0093,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::7,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,7,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0094,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::8,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,8,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0095,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::9,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,9,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0096,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::10,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,10,,full,False,True,E0599,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0097,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::11,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,11,,full,False,True,E0599,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0098,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_first_char::12,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_first_char,12,,full,False,True,E0599,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0099,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::1,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,1,,unresolved,False,False,E0432,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0100,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::2,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,2,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0101,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::3,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,3,,unresolved,False,False,E0063,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0102,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::4,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,4,,unresolved,False,False,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0103,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::5,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,5,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0104,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::6,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,6,,full,False,True,E0433,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0105,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::7,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,7,,unresolved,False,False,E0432,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0106,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::8,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,8,,unresolved,False,False,E0432,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0107,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::9,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,9,,unresolved,False,False,E0432,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0108,False,False,normalized_unresolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::10,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,10,,unresolved,False,False,E0599,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0109,False,False,normalized_unresolved,frozen_unresolved
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::11,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,11,,full,False,True,E0599,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0110,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::Parser::<'a>::parse_unit::12,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::Parser::<'a>::parse_unit,12,,unresolved,False,False,"E0433,E0599",multi_supported_only,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0111,False,False,normalized_unresolved,frozen_unresolved
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::item::1,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::item,1,,unresolved,False,False,"E0061,E0308",multi_mixed,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0112,False,False,normalized_unresolved,frozen_unresolved
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::item::2,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::item,2,,full,False,True,"E0061,E0308",multi_mixed,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0113,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::item::3,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::item,3,,full,False,True,"E0061,E0308",multi_mixed,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0114,True,True,normalized_resolved,frozen_cleared
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::item::4,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::item,4,,unresolved,False,False,"E0061,E0433",multi_mixed,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0115,False,False,normalized_unresolved,frozen_unresolved
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::item::5,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::item,5,,unresolved,False,False,"E0061,E0433",multi_mixed,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0116,False,False,normalized_unresolved,frozen_unresolved
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::item::6,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::item,6,,unresolved,False,False,"E0061,E0433",multi_mixed,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0117,False,False,normalized_unresolved,frozen_unresolved
humantime_claude-3-5-haiku-20241022_20251109_133407::duration::item_plural::1,humantime_claude-3-5-haiku-20241022_20251109_133407,humantime,claude-3-5-haiku-20241022,duration::item_plural,1,,unresolved,False,False,E0599,single_error,humantime_claude-3-5-haiku-20241022_20251109_133407::batch_0118,False,False,normalized_unresolved,frozen_unresolved
